Subject,Probe,Station,Url,Path,Pat_Path
NA18970,SRR071116,2,/vol1/ftp/phase3/data/NA18970/sequence_read/SRR071116_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18970/sequence_read/SRR071116_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18970
NA18970,SRR071116,2,/vol1/ftp/phase3/data/NA18970/sequence_read/SRR071116_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18970/sequence_read/SRR071116_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18970
NA18970,SRR071127,2,/vol1/ftp/phase3/data/NA18970/sequence_read/SRR071127_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18970/sequence_read/SRR071127_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18970
NA18970,SRR071127,2,/vol1/ftp/phase3/data/NA18970/sequence_read/SRR071127_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18970/sequence_read/SRR071127_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18970
NA18971,SRR077447,2,/vol1/ftp/phase3/data/NA18971/sequence_read/SRR077447_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18971/sequence_read/SRR077447_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18971
NA18971,SRR077447,2,/vol1/ftp/phase3/data/NA18971/sequence_read/SRR077447_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18971/sequence_read/SRR077447_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18971
NA18972,SRR077490,2,/vol1/ftp/phase3/data/NA18972/sequence_read/SRR077490_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18972/sequence_read/SRR077490_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18972
NA18972,SRR077490,2,/vol1/ftp/phase3/data/NA18972/sequence_read/SRR077490_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18972/sequence_read/SRR077490_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18972
NA18972,SRR081255,2,/vol1/ftp/phase3/data/NA18972/sequence_read/SRR081255_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18972/sequence_read/SRR081255_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18972
NA18972,SRR081255,2,/vol1/ftp/phase3/data/NA18972/sequence_read/SRR081255_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18972/sequence_read/SRR081255_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18972
NA18973,SRR077861,2,/vol1/ftp/phase3/data/NA18973/sequence_read/SRR077861_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18973/sequence_read/SRR077861_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18973
NA18973,SRR077861,2,/vol1/ftp/phase3/data/NA18973/sequence_read/SRR077861_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18973/sequence_read/SRR077861_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18973
NA18973,SRR078846,2,/vol1/ftp/phase3/data/NA18973/sequence_read/SRR078846_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18973/sequence_read/SRR078846_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18973
NA18973,SRR078846,2,/vol1/ftp/phase3/data/NA18973/sequence_read/SRR078846_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18973/sequence_read/SRR078846_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18973
NA18974,SRR077456,2,/vol1/ftp/phase3/data/NA18974/sequence_read/SRR077456_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18974/sequence_read/SRR077456_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18974
NA18974,SRR077456,2,/vol1/ftp/phase3/data/NA18974/sequence_read/SRR077456_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18974/sequence_read/SRR077456_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18974
NA18974,SRR081248,2,/vol1/ftp/phase3/data/NA18974/sequence_read/SRR081248_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18974/sequence_read/SRR081248_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18974
NA18974,SRR081248,2,/vol1/ftp/phase3/data/NA18974/sequence_read/SRR081248_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18974/sequence_read/SRR081248_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18974
NA18975,SRR078849,2,/vol1/ftp/phase3/data/NA18975/sequence_read/SRR078849_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18975/sequence_read/SRR078849_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18975
NA18975,SRR078849,2,/vol1/ftp/phase3/data/NA18975/sequence_read/SRR078849_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18975/sequence_read/SRR078849_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18975
NA18976,SRR077451,2,/vol1/ftp/phase3/data/NA18976/sequence_read/SRR077451_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18976/sequence_read/SRR077451_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18976
NA18976,SRR077451,2,/vol1/ftp/phase3/data/NA18976/sequence_read/SRR077451_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18976/sequence_read/SRR077451_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18976
NA18976,SRR077757,2,/vol1/ftp/phase3/data/NA18976/sequence_read/SRR077757_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18976/sequence_read/SRR077757_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18976
NA18976,SRR077757,2,/vol1/ftp/phase3/data/NA18976/sequence_read/SRR077757_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18976/sequence_read/SRR077757_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18976
NA18978,SRR716650,2,/vol1/ftp/phase3/data/NA18978/sequence_read/SRR716650_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18978/sequence_read/SRR716650_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18978
NA18978,SRR716650,2,/vol1/ftp/phase3/data/NA18978/sequence_read/SRR716650_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18978/sequence_read/SRR716650_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18978
NA18981,SRR077477,2,/vol1/ftp/phase3/data/NA18981/sequence_read/SRR077477_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18981/sequence_read/SRR077477_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18981
NA18981,SRR077477,2,/vol1/ftp/phase3/data/NA18981/sequence_read/SRR077477_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18981/sequence_read/SRR077477_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18981
NA18981,SRR077751,2,/vol1/ftp/phase3/data/NA18981/sequence_read/SRR077751_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18981/sequence_read/SRR077751_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18981
NA18981,SRR077751,2,/vol1/ftp/phase3/data/NA18981/sequence_read/SRR077751_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18981/sequence_read/SRR077751_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18981
NA18987,SRR077491,2,/vol1/ftp/phase3/data/NA18987/sequence_read/SRR077491_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18987/sequence_read/SRR077491_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18987
NA18987,SRR077491,2,/vol1/ftp/phase3/data/NA18987/sequence_read/SRR077491_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18987/sequence_read/SRR077491_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18987
NA18990,SRR077454,2,/vol1/ftp/phase3/data/NA18990/sequence_read/SRR077454_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18990/sequence_read/SRR077454_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18990
NA18990,SRR077454,2,/vol1/ftp/phase3/data/NA18990/sequence_read/SRR077454_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18990/sequence_read/SRR077454_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18990
NA18990,SRR077486,2,/vol1/ftp/phase3/data/NA18990/sequence_read/SRR077486_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18990/sequence_read/SRR077486_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18990
NA18990,SRR077486,2,/vol1/ftp/phase3/data/NA18990/sequence_read/SRR077486_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18990/sequence_read/SRR077486_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18990
NA18991,SRR077450,2,/vol1/ftp/phase3/data/NA18991/sequence_read/SRR077450_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18991/sequence_read/SRR077450_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18991
NA18991,SRR077450,2,/vol1/ftp/phase3/data/NA18991/sequence_read/SRR077450_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18991/sequence_read/SRR077450_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18991
NA18991,SRR077855,2,/vol1/ftp/phase3/data/NA18991/sequence_read/SRR077855_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18991/sequence_read/SRR077855_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18991
NA18991,SRR077855,2,/vol1/ftp/phase3/data/NA18991/sequence_read/SRR077855_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18991/sequence_read/SRR077855_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18991
NA18992,SRR716428,2,/vol1/ftp/phase3/data/NA18992/sequence_read/SRR716428_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18992/sequence_read/SRR716428_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18992
NA18992,SRR716428,2,/vol1/ftp/phase3/data/NA18992/sequence_read/SRR716428_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18992/sequence_read/SRR716428_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18992
NA18994,SRR716431,2,/vol1/ftp/phase3/data/NA18994/sequence_read/SRR716431_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18994/sequence_read/SRR716431_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18994
NA18994,SRR716431,2,/vol1/ftp/phase3/data/NA18994/sequence_read/SRR716431_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18994/sequence_read/SRR716431_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18994
NA18995,SRR764775,2,/vol1/ftp/phase3/data/NA18995/sequence_read/SRR764775_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18995/sequence_read/SRR764775_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18995
NA18995,SRR764775,2,/vol1/ftp/phase3/data/NA18995/sequence_read/SRR764775_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18995/sequence_read/SRR764775_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18995
NA18997,SRR702078,2,/vol1/ftp/phase3/data/NA18997/sequence_read/SRR702078_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18997/sequence_read/SRR702078_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18997
NA18997,SRR702078,2,/vol1/ftp/phase3/data/NA18997/sequence_read/SRR702078_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18997/sequence_read/SRR702078_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18997
NA18998,SRR766013,2,/vol1/ftp/phase3/data/NA18998/sequence_read/SRR766013_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18998/sequence_read/SRR766013_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18998
NA18998,SRR766013,2,/vol1/ftp/phase3/data/NA18998/sequence_read/SRR766013_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18998/sequence_read/SRR766013_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18998
NA18999,SRR112297,2,/vol1/ftp/phase3/data/NA18999/sequence_read/SRR112297_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18999/sequence_read/SRR112297_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18999
NA18999,SRR112297,2,/vol1/ftp/phase3/data/NA18999/sequence_read/SRR112297_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18999/sequence_read/SRR112297_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18999
NA19000,SRR099528,2,/vol1/ftp/phase3/data/NA19000/sequence_read/SRR099528_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19000/sequence_read/SRR099528_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19000
NA19000,SRR099528,2,/vol1/ftp/phase3/data/NA19000/sequence_read/SRR099528_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19000/sequence_read/SRR099528_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19000
NA19003,SRR099532,2,/vol1/ftp/phase3/data/NA19003/sequence_read/SRR099532_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19003/sequence_read/SRR099532_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19003
NA19003,SRR099532,2,/vol1/ftp/phase3/data/NA19003/sequence_read/SRR099532_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19003/sequence_read/SRR099532_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19003
NA19005,SRR715906,2,/vol1/ftp/phase3/data/NA19005/sequence_read/SRR715906_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19005/sequence_read/SRR715906_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19005
NA19005,SRR715906,2,/vol1/ftp/phase3/data/NA19005/sequence_read/SRR715906_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19005/sequence_read/SRR715906_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19005
NA19007,SRR099549,2,/vol1/ftp/phase3/data/NA19007/sequence_read/SRR099549_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19007/sequence_read/SRR099549_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19007
NA19007,SRR099549,2,/vol1/ftp/phase3/data/NA19007/sequence_read/SRR099549_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19007/sequence_read/SRR099549_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19007
NA19012,SRR112294,2,/vol1/ftp/phase3/data/NA19012/sequence_read/SRR112294_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19012/sequence_read/SRR112294_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19012
NA19012,SRR112294,2,/vol1/ftp/phase3/data/NA19012/sequence_read/SRR112294_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19012/sequence_read/SRR112294_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19012
NA19092,SRR100012,2,/vol1/ftp/phase3/data/NA19092/sequence_read/SRR100012_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19092/sequence_read/SRR100012_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19092
NA19092,SRR100012,2,/vol1/ftp/phase3/data/NA19092/sequence_read/SRR100012_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19092/sequence_read/SRR100012_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19092
NA19093,SRR100033,2,/vol1/ftp/phase3/data/NA19093/sequence_read/SRR100033_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19093/sequence_read/SRR100033_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19093
NA19093,SRR100033,2,/vol1/ftp/phase3/data/NA19093/sequence_read/SRR100033_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19093/sequence_read/SRR100033_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19093
NA19098,SRR077460,2,/vol1/ftp/phase3/data/NA19098/sequence_read/SRR077460_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19098/sequence_read/SRR077460_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19098
NA19098,SRR077460,2,/vol1/ftp/phase3/data/NA19098/sequence_read/SRR077460_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19098/sequence_read/SRR077460_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19098
NA19099,SRR748771,2,/vol1/ftp/phase3/data/NA19099/sequence_read/SRR748771_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19099/sequence_read/SRR748771_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19099
NA19099,SRR748771,2,/vol1/ftp/phase3/data/NA19099/sequence_read/SRR748771_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19099/sequence_read/SRR748771_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19099
NA19099,SRR748772,2,/vol1/ftp/phase3/data/NA19099/sequence_read/SRR748772_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19099/sequence_read/SRR748772_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19099
NA19099,SRR748772,2,/vol1/ftp/phase3/data/NA19099/sequence_read/SRR748772_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19099/sequence_read/SRR748772_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19099
NA19102,SRR100034,2,/vol1/ftp/phase3/data/NA19102/sequence_read/SRR100034_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19102/sequence_read/SRR100034_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19102
NA19102,SRR100034,2,/vol1/ftp/phase3/data/NA19102/sequence_read/SRR100034_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19102/sequence_read/SRR100034_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19102
NA19116,SRR100021,2,/vol1/ftp/phase3/data/NA19116/sequence_read/SRR100021_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19116/sequence_read/SRR100021_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19116
NA19116,SRR100021,2,/vol1/ftp/phase3/data/NA19116/sequence_read/SRR100021_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19116/sequence_read/SRR100021_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19116
NA19119,SRR077471,2,/vol1/ftp/phase3/data/NA19119/sequence_read/SRR077471_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19119/sequence_read/SRR077471_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19119
NA19119,SRR077471,2,/vol1/ftp/phase3/data/NA19119/sequence_read/SRR077471_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19119/sequence_read/SRR077471_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19119
NA19119,SRR081271,2,/vol1/ftp/phase3/data/NA19119/sequence_read/SRR081271_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19119/sequence_read/SRR081271_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19119
NA19119,SRR081271,2,/vol1/ftp/phase3/data/NA19119/sequence_read/SRR081271_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19119/sequence_read/SRR081271_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19119
NA19130,SRR107026,2,/vol1/ftp/phase3/data/NA19130/sequence_read/SRR107026_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19130/sequence_read/SRR107026_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19130
NA19130,SRR107026,2,/vol1/ftp/phase3/data/NA19130/sequence_read/SRR107026_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19130/sequence_read/SRR107026_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19130
NA19131,SRR070494,2,/vol1/ftp/phase3/data/NA19131/sequence_read/SRR070494_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19131/sequence_read/SRR070494_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19131
NA19131,SRR070494,2,/vol1/ftp/phase3/data/NA19131/sequence_read/SRR070494_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19131/sequence_read/SRR070494_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19131
NA19131,SRR070783,2,/vol1/ftp/phase3/data/NA19131/sequence_read/SRR070783_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19131/sequence_read/SRR070783_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19131
NA19131,SRR070783,2,/vol1/ftp/phase3/data/NA19131/sequence_read/SRR070783_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19131/sequence_read/SRR070783_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19131
NA19137,SRR081226,2,/vol1/ftp/phase3/data/NA19137/sequence_read/SRR081226_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19137/sequence_read/SRR081226_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19137
NA19137,SRR081226,2,/vol1/ftp/phase3/data/NA19137/sequence_read/SRR081226_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19137/sequence_read/SRR081226_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19137
NA19137,SRR081237,2,/vol1/ftp/phase3/data/NA19137/sequence_read/SRR081237_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19137/sequence_read/SRR081237_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19137
NA19137,SRR081237,2,/vol1/ftp/phase3/data/NA19137/sequence_read/SRR081237_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19137/sequence_read/SRR081237_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19137
NA19137,SRR792542,2,/vol1/ftp/phase3/data/NA19137/sequence_read/SRR792542_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19137/sequence_read/SRR792542_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19137
NA19137,SRR792542,2,/vol1/ftp/phase3/data/NA19137/sequence_read/SRR792542_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19137/sequence_read/SRR792542_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA19137
